date,mean_temp,diff_temp,max_temp,min_temp
1/1/2017,0.5,2.7,1.9,-0.8
1/2/2017,3,7.1,6.8,-0.3
1/3/2017,5,5.6,7.1,1.5
1/4/2017,5.8,4.7,7.3,2.6
1/5/2017,0,9.2,3.3,-5.9
1/6/2017,-3,6.2,-0.3,-6.5
1/7/2017,-0.2,5.5,3.4,-2.1
1/8/2017,4.3,3.3,6.1,2.8
1/9/2017,4.8,2.6,5.9,3.3
1/10/2017,5.3,3.7,6.6,2.9
1/11/2017,7.2,4.7,10.4,5.7
1/12/2017,5.2,7.2,7.4,0.2
1/13/2017,3.1,5.4,5.6,0.2
1/14/2017,1.8,4.7,4.8,0.1
1/15/2017,0.7,6.6,4.8,-1.8
1/16/2017,-1.6,5.6,1.2,-4.4
1/17/2017,-3.4,6.3,1.3,-5
1/18/2017,-3.8,3.4,-1.9,-5.3
1/19/2017,-2,8.7,3.1,-5.6
1/20/2017,-0.3,10.3,5.1,-5.2
1/21/2017,-0.2,10.2,5,-5.2
1/22/2017,-1.7,11.1,3.7,-7.4
1/23/2017,1.6,3.4,3.1,-0.3
1/24/2017,0.8,2.1,2.1,0
1/25/2017,-1.1,4.9,0.6,-4.3
1/26/2017,-2.8,5.9,0.6,-5.3
1/27/2017,0.8,12.1,5.1,-7
1/28/2017,5.4,6.1,8.1,2
1/29/2017,4.7,3.4,6.5,3.1
1/30/2017,4.9,4.4,7.2,2.8
1/31/2017,3.7,3.5,6.1,2.6
2/1/2017,3.4,4.9,5.4,0.5
2/2/2017,8.6,7.3,12.5,5.2
2/3/2017,8.6,5.6,11.9,6.3
2/4/2017,5.7,4.8,7.4,2.6
2/5/2017,4.4,8.8,7.7,-1.1
2/6/2017,4.3,7.6,6.6,-1
2/7/2017,2.4,3,3.9,0.9
2/8/2017,0,2,0.9,-1.1
2/9/2017,-1.6,2,-1,-3
2/10/2017,-2.3,3.2,-1.3,-4.5
2/11/2017,-0.4,2.7,1,-1.7
2/12/2017,0.7,3.1,2.5,-0.6
2/13/2017,2.2,8.5,7.1,-1.4
2/14/2017,3.8,9.9,9.4,-0.5
2/15/2017,7.4,13.2,13.5,0.3
2/16/2017,6.8,4.4,9.9,5.5
2/17/2017,7,3.4,8.6,5.2
2/18/2017,5.6,7.1,10.3,3.2
2/19/2017,6.2,6,9.2,3.2
2/20/2017,9.1,3.7,10.9,7.2
2/21/2017,9.6,2.5,11.1,8.6
2/22/2017,9.5,3,10.8,7.8
2/23/2017,8,6.3,10.5,4.2
2/24/2017,4.5,9.3,8.7,-0.6
2/25/2017,5.8,7.1,8.9,1.8
2/26/2017,8.7,3.9,10.6,6.7
2/27/2017,8.7,6.3,10.6,4.3
2/28/2017,4.7,3.3,6.5,3.2
3/1/2017,6.3,6.2,9.4,3.2
3/2/2017,6.6,4,8.2,4.2
3/3/2017,5.9,7.6,8.8,1.2
3/4/2017,9.2,7,13.2,6.2
3/5/2017,6.9,6.8,10.6,3.8
3/6/2017,6,6.3,9.5,3.2
3/7/2017,6.7,4.9,9.4,4.5
3/8/2017,5.9,9.8,10.6,0.8
3/9/2017,7.7,12.1,12.8,0.7
3/10/2017,6.5,12.1,11.2,-0.9
3/11/2017,7.3,11.5,13,1.5
3/12/2017,7.9,13.4,14.8,1.4
3/13/2017,6.5,14.2,13.7,-0.5
3/14/2017,8.8,11.7,14.9,3.2
3/15/2017,9,12.3,13.9,1.6
3/16/2017,9.4,15.7,16.8,1.1
3/17/2017,8.3,3.6,10.3,6.7
3/18/2017,9.7,5.3,12.7,7.4
3/19/2017,11.3,2.9,12.7,9.8
3/20/2017,10.3,2.7,11.5,8.8
3/21/2017,7.5,8.5,9.8,1.3
3/22/2017,6.3,12.7,12.4,-0.3
3/23/2017,8.2,12.1,14,1.9
3/24/2017,8.4,11.1,14.2,3.1
3/25/2017,8.5,12.2,14.3,2.1
3/26/2017,8,9.7,13,3.3
3/27/2017,9.2,15.6,17.4,1.8
3/28/2017,11.3,19.1,19.7,0.6
3/29/2017,12.6,4.4,14.7,10.3
3/30/2017,15.7,11,21.8,10.8
3/31/2017,14.5,12.9,21.8,8.9
4/1/2017,10.8,8.1,14.1,6
4/2/2017,10.3,12.5,16.9,4.4
4/3/2017,8.1,11.6,14.3,2.7
4/4/2017,9.8,14.3,16.5,2.2
4/5/2017,9.2,6.6,12.8,6.2
4/6/2017,8.1,8,11.8,3.8
4/7/2017,10.5,6.5,13.8,7.3
4/8/2017,9.6,12.6,15.5,2.9
4/9/2017,11.7,20.2,21,0.8
4/10/2017,9.8,11.4,15.5,4.1
4/11/2017,9.6,11.5,13.8,2.3
4/12/2017,9.8,3.6,11.9,8.3
4/13/2017,9.3,7.3,13.3,6
4/14/2017,9.9,6.5,13,6.5
4/15/2017,9.6,5.6,12.1,6.5
4/16/2017,7.9,5.8,10.8,5
4/17/2017,6.5,8.2,10.9,2.7
4/18/2017,6.1,10.3,11.1,0.8
4/19/2017,3.9,9.6,8.3,-1.3
4/20/2017,6.9,16.3,12.9,-3.4
4/21/2017,11.1,6.7,14.9,8.2
4/22/2017,7.8,7.3,11.3,4
4/23/2017,6.6,9.4,11.4,2
4/24/2017,9.3,7.8,13,5.2
4/25/2017,5.9,7.8,9.9,2.1
4/26/2017,5,11.8,10.4,-1.4
4/27/2017,6.1,12.9,10.9,-2
4/28/2017,7.6,8.7,11.7,3
4/29/2017,7.6,13.5,14,0.5
4/30/2017,12.3,15.1,18.4,3.3
5/1/2017,11.7,5.5,13.7,8.2
5/2/2017,10,10.5,15.2,4.7
5/3/2017,10.7,7.5,15.2,7.7
5/4/2017,10.4,5.6,13.3,7.7
5/5/2017,8.9,4.5,11.1,6.6
5/6/2017,12.8,12.9,18.8,5.9
5/7/2017,11.7,7.6,16.2,8.6
5/8/2017,9.7,11,15.3,4.3
5/9/2017,8,12.7,13.8,1.1
5/10/2017,9,16,15.9,-0.1
5/11/2017,15.4,18.1,22.8,4.7
5/12/2017,15.5,9.2,21.2,12
5/13/2017,14,10.5,19,8.5
5/14/2017,13.4,13.3,19.9,6.6
5/15/2017,14.9,15.7,21.2,5.5
5/16/2017,20.4,11,26.2,15.2
5/17/2017,22.3,14,28.4,14.4
5/18/2017,16.5,6.7,21.1,14.4
5/19/2017,13.6,6.2,16.7,10.5
5/20/2017,12.5,9.9,17.3,7.4
5/21/2017,14.4,14.8,20.2,5.4
5/22/2017,17.6,16.5,24.6,8.1
5/23/2017,16.1,11.1,21,9.9
5/24/2017,15.9,13.3,22.3,9
5/25/2017,17.4,13.8,23,9.2
5/26/2017,20.3,15.6,26.6,11
5/27/2017,22.9,15.9,31.9,16
5/28/2017,20.5,11.7,26.6,14.9
5/29/2017,21.9,13.2,28.6,15.4
5/30/2017,18.3,5.7,21.2,15.5
5/31/2017,17.4,11.5,22.2,10.7
6/1/2017,16.6,15.9,23.4,7.5
6/2/2017,19.8,15.8,26.6,10.8
6/3/2017,18.4,9.4,23.7,14.3
6/4/2017,15.4,10.8,19.5,8.7
6/5/2017,17.1,14.5,22.9,8.4
6/6/2017,14.1,6.4,17.4,11
6/7/2017,14,6.1,17.4,11.3
6/8/2017,16.8,11.5,23.2,11.7
6/9/2017,16.5,6.6,19.6,13
6/10/2017,17.8,12.2,23.9,11.7
6/11/2017,19.9,15,27.1,12.1
6/12/2017,16.1,3.3,17.8,14.5
6/13/2017,16.3,11.5,20.8,9.3
6/14/2017,17.4,16.9,24.4,7.5
6/15/2017,20,14.4,26.4,12
6/16/2017,16.2,5.1,18,12.9
6/17/2017,18.6,10.3,23.2,12.9
6/18/2017,20.8,16.7,27.8,11.1
6/19/2017,23.6,17.2,30.9,13.7
6/20/2017,21.6,12.5,27.4,14.9
6/21/2017,21.4,16,29.1,13.1
6/22/2017,22.9,13.7,30.8,17.1
6/23/2017,19.6,6.4,23.2,16.8
6/24/2017,17.1,1.6,17.9,16.3
6/25/2017,17.5,3.6,19,15.4
6/26/2017,16.8,8.3,20.6,12.3
6/27/2017,17.3,10.5,21.8,11.3
6/28/2017,18,6.9,21.9,15
6/29/2017,17.5,8.4,21.7,13.3
6/30/2017,16.2,9.2,20.8,11.6
7/1/2017,16.1,7.1,21,13.9
7/2/2017,15.6,10.7,19.6,8.9
7/3/2017,16.6,13.9,22,8.1
7/4/2017,18.6,8.2,23.2,15
7/5/2017,19,12.8,24.8,12
7/6/2017,19.9,15.7,26.5,10.8
7/7/2017,20.6,10.7,26,15.3
7/8/2017,18.6,13.2,24.5,11.3
7/9/2017,17.2,14.1,23.2,9.1
7/10/2017,19.6,11.9,25.9,14
7/11/2017,17.7,5.4,20.7,15.3
7/12/2017,14.9,9.3,18.2,8.9
7/13/2017,14.6,13.1,20.5,7.4
7/14/2017,14.2,10.6,18.6,8
7/15/2017,17.2,10.6,21.5,10.9
7/16/2017,18.6,6.1,22.1,16
7/17/2017,18.6,10.1,23.1,13
7/18/2017,19.9,13.2,25.2,12
7/19/2017,23.5,11.4,29.4,18
7/20/2017,19.1,10.7,24.2,13.5
7/21/2017,18.2,9.9,22.7,12.8
7/22/2017,19.4,9.7,24.2,14.5
7/23/2017,16,5.9,19.1,13.2
7/24/2017,16.1,8.3,20.2,11.9
7/25/2017,16.7,6,20,14
7/26/2017,19,9.8,23.6,13.8
7/27/2017,18.5,5.2,21.4,16.2
7/28/2017,17.2,6.2,21,14.8
7/29/2017,18.2,4.3,20.5,16.2
7/30/2017,18.8,9.6,22.9,13.3
7/31/2017,18.1,10.2,22.8,12.6
8/1/2017,17.8,10.2,22.7,12.5
8/2/2017,17.6,8.5,22,13.5
8/3/2017,19,6,22.5,16.5
8/4/2017,18.3,6.4,21.8,15.4
8/5/2017,15.9,9.8,20.4,10.6
8/6/2017,15.8,12.7,21.7,9
8/7/2017,16.8,13.8,22.6,8.8
8/8/2017,16.2,5.5,19.6,14.1
8/9/2017,16.7,9,21.3,12.3
8/10/2017,15.7,10.8,20.5,9.7
8/11/2017,16.7,8.3,20.3,12
8/12/2017,16.8,9.1,21.6,12.5
8/13/2017,16.2,11.5,21.5,10
8/14/2017,17.9,13.6,24.1,10.5
8/15/2017,17.9,8.2,21.8,13.6
8/16/2017,17.6,11.7,23.3,11.6
8/17/2017,17.3,7.8,19.9,12.1
8/18/2017,16.9,7.1,20.1,13
8/19/2017,15.4,6.9,19.6,12.7
8/20/2017,15.8,8.3,19.8,11.5
8/21/2017,15.9,9.6,20.8,11.2
8/22/2017,18.2,10.6,23.5,12.9
8/23/2017,19.6,12.1,25,12.9
8/24/2017,17.9,11.1,22.2,11.1
8/25/2017,16.9,13.2,23.4,10.2
8/26/2017,18.2,15,25,10
8/27/2017,17.8,13.7,24.7,11
8/28/2017,18.7,16.2,26.8,10.6
8/29/2017,21,16.8,29,12.2
8/30/2017,17.8,9,22.5,13.5
8/31/2017,14.4,10.2,19.7,9.5
9/1/2017,14.7,9.5,19.3,9.8
9/2/2017,13.3,11.7,19.4,7.7
9/3/2017,13,14.3,20,5.7
9/4/2017,15.8,13.2,21.6,8.4
9/5/2017,18.6,5.9,21.7,15.8
9/6/2017,15.9,4.7,18.3,13.6
9/7/2017,15.6,5.5,18.5,13
9/8/2017,15.1,1.9,15.8,13.9
9/9/2017,13.2,9.5,17.7,8.2
9/10/2017,13.9,9.5,17.7,8.2
9/11/2017,14.1,5.7,17.4,11.7
9/12/2017,14.6,6.1,18.3,12.2
9/13/2017,14.1,6.8,17.6,10.8
9/14/2017,11.7,4.2,14.4,10.2
9/15/2017,12.5,6.7,16.4,9.7
9/16/2017,10.6,6.7,12.9,6.2
9/17/2017,10.8,12.4,17.2,4.8
9/18/2017,12,8.8,16.2,7.4
9/19/2017,12,9.4,17.4,8
9/20/2017,13.5,9.5,17.5,8
9/21/2017,13.4,9.7,18.6,8.9
9/22/2017,11.9,13.4,19.2,5.8
9/23/2017,10.9,14.4,18.3,3.9
9/24/2017,12.1,15.9,20.4,4.5
9/25/2017,14.2,8.4,18.1,9.7
9/26/2017,13.2,8.6,17.2,8.6
9/27/2017,13.6,13.6,20.2,6.6
9/28/2017,15.8,7.9,20.6,12.7
9/29/2017,17.1,10,22.7,12.7
9/30/2017,13.1,8,15.7,7.7
10/1/2017,14.1,7.7,17.4,9.7
10/2/2017,15.6,4.5,17.9,13.4
10/3/2017,13.6,4.6,16.4,11.8
10/4/2017,13,3.8,15.2,11.4
10/5/2017,12.9,5.7,16,10.3
10/6/2017,11.6,5.5,15,9.5
10/7/2017,12.2,3.7,14.3,10.6
10/8/2017,12.1,5,14.7,9.7
10/9/2017,12.1,3.3,13.4,10.1
10/10/2017,14.3,3.4,15.8,12.4
10/11/2017,14.8,1.9,16.1,14.2
10/12/2017,13.4,5.3,16.1,10.8
10/13/2017,15.3,7.3,18.2,10.9
10/14/2017,14.8,10.3,19.9,9.6
10/15/2017,15.8,12.8,22.1,9.3
10/16/2017,18.6,10.7,24.4,13.7
10/17/2017,12.9,8.4,16.6,8.2
10/18/2017,13.7,8.2,18.6,10.4
10/19/2017,15.7,10.3,20.4,10.1
10/20/2017,13.7,6.3,16.7,10.4
10/21/2017,13.2,7.1,17.5,10.4
10/22/2017,10.8,3.6,13.2,9.6
10/23/2017,12.6,4.9,15.2,10.3
10/24/2017,15.3,4.1,17.1,13
10/25/2017,14.2,8.1,17.1,9
10/26/2017,14,4.8,17.5,12.7
10/27/2017,11.8,4.5,14.4,9.9
10/28/2017,12.4,6,15.3,9.3
10/29/2017,10.7,8.4,15.2,6.8
10/30/2017,8.3,7.6,12.1,4.5
10/31/2017,10.1,3,11.2,8.2
11/1/2017,11.2,3.9,13.5,9.6
11/2/2017,9.8,10.2,14,3.8
11/3/2017,8.8,9,12.4,3.4
11/4/2017,10.6,5.7,13.1,7.4
11/5/2017,7.8,5.9,10.9,5
11/6/2017,4.8,11.4,10.9,-0.5
11/7/2017,3.3,11.1,9.8,-1.3
11/8/2017,5.9,5.2,7.6,2.4
11/9/2017,8.7,4.9,11.1,6.2
11/10/2017,9.2,6,11.8,5.8
11/11/2017,6.6,5.6,9.4,3.8
11/12/2017,5.2,3.2,6.4,3.2
11/13/2017,6.2,9.3,10.3,1
11/14/2017,7.7,6.5,9.2,2.7
11/15/2017,9.4,1.7,10.2,8.5
11/16/2017,9.3,4.5,10.7,6.2
11/17/2017,5.6,10.4,11,0.6
11/18/2017,6.9,6.1,9.6,3.5
11/19/2017,6.7,5.5,9.9,4.4
11/20/2017,7.8,7.2,11.8,4.6
11/21/2017,11.5,1.8,12.4,10.6
11/22/2017,11.4,2.8,13.3,10.5
11/23/2017,11.1,6.2,14.4,8.2
11/24/2017,6.9,4.9,9.2,4.3
11/25/2017,3.7,8,7.4,-0.6
11/26/2017,5.3,5,8,3
11/27/2017,6.7,4.4,9.1,4.7
11/28/2017,5.4,6.6,7.8,1.2
11/29/2017,2.9,3.4,4,0.6
11/30/2017,1.5,7,4.6,-2.4
12/1/2017,0,5.9,3.1,-2.8
12/2/2017,-0.4,1.8,0.6,-1.2
12/3/2017,3.7,6.3,6.6,0.3
12/4/2017,7,3.9,9.1,5.2
12/5/2017,7.6,3.7,9.1,5.4
12/6/2017,8,2.3,9.2,6.9
12/7/2017,5.9,2.9,7.2,4.3
12/8/2017,2.6,5.8,6.1,0.3
12/9/2017,2.1,4.2,4.6,0.4
12/10/2017,1.1,4.1,4.1,0
12/11/2017,-0.1,4.5,1.6,-2.9
12/12/2017,1.8,3.8,4.1,0.3
12/13/2017,4,5.6,6.4,0.8
12/14/2017,3.3,5,5.4,0.4
12/15/2017,2.6,4.5,4.3,-0.2
12/16/2017,2.7,6.1,6.2,0.1
12/17/2017,2.5,9.1,6.3,-2.8
12/18/2017,5.9,5.8,8,2.2
12/19/2017,5.2,6.2,7.5,1.3
12/20/2017,7.5,3.8,8.7,4.9
12/21/2017,8.4,1.7,9.3,7.6
12/22/2017,8.6,2.3,9.6,7.3
12/23/2017,8.7,1.4,9.4,8
12/24/2017,8.2,2.4,9.6,7.2
12/25/2017,7.4,4.6,9.1,4.5
12/26/2017,5.8,2.8,7.4,4.6
12/27/2017,5.1,3,6.6,3.6
12/28/2017,3.9,2.9,5.3,2.4
12/29/2017,2.8,7.4,6.7,-0.7
12/30/2017,8.8,8.3,12.2,3.9
12/31/2017,10.6,5.2,13.7,8.5
1/1/2018,6.8,3.6,8.8,5.2
1/2/2018,6.5,4.6,9.1,4.5
1/3/2018,8.8,5.8,11.2,5.4
1/4/2018,8.2,3.9,10.7,6.8
1/5/2018,6.4,4.3,8.7,4.4
1/6/2018,4.5,4.4,6.6,2.2
1/7/2018,1,4.3,3.1,-1.2
1/8/2018,1.1,5.3,3.9,-1.4
1/9/2018,3,6.3,6.1,-0.2
1/10/2018,6.9,1.8,7.6,5.8
1/11/2018,5.7,4.8,7.6,2.8
1/12/2018,5,1.8,5.9,4.1
1/13/2018,4.2,5,6.2,1.2
1/14/2018,2.9,4.4,5.2,0.8
1/15/2018,5.2,6.3,8,1.7
1/16/2018,5.2,4.4,6.9,2.5
1/17/2018,4.6,4,6,2
1/18/2018,4.7,9.7,10.2,0.5
1/19/2018,3.7,5.5,6.9,1.4
1/20/2018,2.2,2.8,3.6,0.8
1/21/2018,3,7.3,6.9,-0.4
1/22/2018,6.3,6.4,8.4,2
1/23/2018,8.1,6.6,11.2,4.6
1/24/2018,11.7,7.1,14.4,7.3
1/25/2018,7.7,4.2,9.2,5
1/26/2018,5.4,6.1,8.6,2.5
1/27/2018,5.8,2.8,7.2,4.4
1/28/2018,9.7,3.9,10.8,6.9
1/29/2018,8.8,6.1,10.7,4.6
1/30/2018,4.7,5.3,7.4,2.1
1/31/2018,6.5,6.3,9.5,3.2
2/1/2018,3.4,4.2,6.1,1.9
2/2/2018,4.4,7.3,6.8,-0.5
2/3/2018,2,5,4.6,-0.4
2/4/2018,1.7,4,3.6,-0.4
2/5/2018,1,5.5,3.4,-2.1
2/6/2018,-2.1,6.6,2,-4.6
2/7/2018,-2.2,8.7,1.9,-6.8
2/8/2018,1,7.2,4.7,-2.5
2/9/2018,0.6,3.1,2.2,-0.9
2/10/2018,2.9,6.8,7,0.2
2/11/2018,4.5,5.2,7.3,2.1
2/12/2018,3,5.6,6.3,0.7
2/13/2018,2,7.5,6.3,-1.2
2/14/2018,1.9,7.7,5.5,-2.2
2/15/2018,4.3,9.4,9.9,0.5
2/16/2018,3.2,10.8,8.7,-2.1
2/17/2018,0.9,11.2,7.6,-3.6
2/18/2018,0.7,12.2,7.3,-4.9
2/19/2018,1.2,5.9,3.4,-2.5
2/20/2018,0.8,8.4,4.6,-3.8
2/21/2018,0.3,8.6,4.7,-3.9
2/22/2018,0.2,8,5,-3
2/23/2018,-0.5,7.3,3.5,-3.8
2/24/2018,-0.4,6.7,3.3,-3.4
2/25/2018,-2.2,6,1.1,-4.9
2/26/2018,-3.3,5.9,0,-5.9
2/27/2018,-3.6,6.6,0.2,-6.4
2/28/2018,-6.6,3.9,-4.6,-8.5
3/1/2018,-4.7,7.6,-0.7,-8.3
3/2/2018,-3.7,6.7,-0.5,-7.2
3/3/2018,-1.7,5.7,1.2,-4.5
3/4/2018,5,13.5,11.3,-2.2
3/5/2018,6.6,8.8,12,3.2
3/6/2018,5.6,9.1,10.1,1
3/7/2018,5.9,8.7,9.5,0.8
3/8/2018,4.8,7.1,8.3,1.2
3/9/2018,6.5,6.8,9.7,2.9
3/10/2018,11.4,8,15.1,7.1
3/11/2018,10.2,6.8,13.9,7.1
3/12/2018,10.3,6.9,14.3,7.4
3/13/2018,5.6,5.2,8.9,3.7
3/14/2018,5.8,11.5,11.1,-0.4
3/15/2018,7.3,7.1,10.7,3.6
3/16/2018,3.8,6.2,6.2,0
3/17/2018,-1.4,2.6,0,-2.6
3/18/2018,-1,4.2,1.2,-3
3/19/2018,-0.2,8.6,4.7,-3.9
3/20/2018,3.8,9.2,7.9,-1.3
3/21/2018,3.6,11.6,8,-3.6
3/22/2018,6.4,5.8,9.9,4.1
3/23/2018,6.2,2.1,7.3,5.2
3/24/2018,6.5,12.5,12.5,0
3/25/2018,5.4,14.1,12.3,-1.8
3/26/2018,4.7,11.2,11.2,0
3/27/2018,5.6,9.1,9.8,0.7
3/28/2018,5.9,5,7.8,2.8
3/29/2018,6.5,7.1,10.7,3.6
3/30/2018,9,8.3,13.5,5.2
3/31/2018,7.2,9.9,12.4,2.5
4/1/2018,4.8,7.1,7.7,0.6
4/2/2018,7.7,11.7,12.1,0.4
4/3/2018,12.7,7.9,17,9.1
4/4/2018,10.3,6.9,14.7,7.8
4/5/2018,5.9,9.8,9.9,0.1
4/6/2018,8.8,14.7,14.7,0
4/7/2018,13.9,13,21.6,8.6
4/8/2018,15.2,15.7,23.4,7.7
4/9/2018,12.6,8.3,17.5,9.2
4/10/2018,15.5,10.5,20,9.5
4/11/2018,12.7,9,17.5,8.5
4/12/2018,10.4,8.1,14.6,6.5
4/13/2018,10,10.6,14.4,3.8
4/14/2018,11.5,9.2,16.1,6.9
4/15/2018,12.7,7.8,17.2,9.4
4/16/2018,11.4,11,16.1,5.1
4/17/2018,12.8,15.6,20.3,4.7
4/18/2018,16.3,16.6,23.5,6.9
4/19/2018,19.2,18,27.4,9.4
4/20/2018,18.3,16.5,26.5,10
4/21/2018,15.5,14.2,22.1,7.9
4/22/2018,17.9,16.7,26.6,9.9
4/23/2018,13.1,6.9,16.6,9.7
4/24/2018,12.9,6,15.5,9.5
4/25/2018,11.5,6,14.5,8.5
4/26/2018,10.3,6,13.7,7.7
4/27/2018,10.3,11.1,15.1,4
4/28/2018,11.7,9.6,14.5,4.9
4/29/2018,9.2,9,12.2,3.2
4/30/2018,9.5,7.4,13.2,5.8
5/1/2018,7.9,10.2,12.8,2.6
5/2/2018,10.9,15.1,16.9,1.8
5/3/2018,10.4,11.5,15.6,4.1
5/4/2018,11.9,16.2,18.5,2.3
5/5/2018,14.7,16.2,22,5.8
5/6/2018,17.2,19.6,25.8,6.2
5/7/2018,18,16.8,25.3,8.5
5/8/2018,19.1,16.9,26.6,9.7
5/9/2018,17.9,15.4,25.4,10
5/10/2018,12.1,11.4,16.7,5.3
5/11/2018,12.3,16.2,18.7,2.5
5/12/2018,17,16.1,23.3,7.2
5/13/2018,13.1,5.1,16.3,11.2
5/14/2018,18.7,14.6,25.8,11.2
5/15/2018,19.2,12,24.6,12.6
5/16/2018,15.3,9.7,20.7,11
5/17/2018,11.4,6.8,15.3,8.5
5/18/2018,10.9,6.5,14.6,8.1
5/19/2018,11,8,14.1,6.1
5/20/2018,15.4,19.5,24.2,4.7
5/21/2018,19.2,16.6,25.7,9.1
5/22/2018,18.3,9.9,24.3,14.4
5/23/2018,18.8,10.9,25.2,14.3
5/24/2018,18.3,9.3,22.6,13.3
5/25/2018,20.6,10.2,26.1,15.9
5/26/2018,23,14.3,29,14.7
5/27/2018,20.3,10.9,26.2,15.3
5/28/2018,22.5,16.6,29.7,13.1
5/29/2018,22.1,12.7,30.7,18
5/30/2018,21.5,9.7,26.5,16.8
5/31/2018,20.2,7.5,24,16.5
6/1/2018,17.6,9,23.4,14.4
6/2/2018,17,5.5,20.3,14.8
6/3/2018,19.3,8,23.5,15.5
6/4/2018,18.2,7.4,23.2,15.8
6/5/2018,16.7,7.4,20.8,13.4
6/6/2018,19.8,16.1,27.6,11.5
6/7/2018,22.4,15.8,28.6,12.8
6/8/2018,18.5,2.5,19.9,17.4
6/9/2018,19.8,8.3,24.5,16.2
